mes	dia	anio	salta	lomitas	iguazu	corrientes	posadas	rioja	ceres	paso	sauce	parana	caseros	mendoza	reynolds	rosario	guale	laboulaye	pehuajo	junin	ezeiza	starosa	neuquen	bblanca	esquel	gallegos
12	22	1972	0	0	0	0	0	3.6	54.5	0	2.8	0	0	5	6.2	11.2	0	17.7	31.8	12.6	8.3	13	0	6.5	0	0.1
12	23	1972	5.3	0	0	2.6	0	7.6	7	0	5.4	5.2	5.9	0	0	3.8	1.4	0	0	0.6	24.7	0	0	0	0	0.2
12	24	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	1.3	0	3.8	2.9	31.5	0	0	0	0	0
12	25	1972	0	0	0	0	0	0	0	0	0	3	0	0	0	4.3	9.8	0	0	5.2	10.4	0	0	0	0	1.3
12	26	1972	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	1.6	0	0	0	1	1.3
12	27	1972	0	0	0	0	0	0	0	0	2.5	1.7	0	0	7.2	33.2	5.2	37.4	9.7	19.1	5	8.2	0.4	0	5.7	0
12	28	1972	0	0	0	27.5	28.9	2.2	27.7	50	25.7	26.9	40.4	0	0	23	21.5	1.5	1	5.2	6	0.3	0	1.4	0	0.1
12	29	1972	0	11.9	33	0.2	1	0	0	8	0.4	0	4.6	0	0	0	0	0	0	0	0	0	0	1.8	0	0
12	30	1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3	0.4	0	0	0	0	0	0	0.3
12	31	1972	0	39.2	2	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1
1	1	1973	10.2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19.3
1	2	1973	5.3	0	0	41.5	0	0	0	0	0.3	0.6	0	0	0	0.8	10.5	0	0	1.3	0	0	0	0	0	0
1	3	1973	21.3	10.6	32.6	28	1.4	0	0	17	2.3	4.6	14.7	0	0	0	0	0	0.6	0	0	1.1	0	0	13.8	0
1	4	1973	0	0	7.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	1973	21.1	0	1	50	49.6	2.5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	1973	0	0	2.3	0.7	0	0	0	0.2	0	0	0	0	0	0	0.7	0	0	0	9.1	0	0	0	0	0
1	7	1973	12.2	0	0	6.3	67.2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
1	8	1973	0	0.1	50	23.3	11.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9
1	9	1973	0	0	41.5	0	2.1	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0.2	0	0	2	0
1	10	1973	0	0	0	85.4	1.4	0	1.3	0	3.5	0	1.3	0	0	19.1	1.3	0.3	0	0	0	0	0	0	2.2	2.4
1	11	1973	0	0	0	0.8	0	0	0	25	0	0	0	0	13.4	0	0	0	17.1	38.7	10.4	3.8	0	0	0	14.6
1	12	1973	0.4	0	0	0	0	0.1	0	0	0	0.1	0	0	106.1	60.6	60.9	38.8	0.1	28.6	30.9	0	0	0	0	0
1	13	1973	0.4	0	0	0	0	0.5	22.1	5	0	0	69.7	0	12	0.2	19.8	5.1	10	3.2	7.2	0	0.9	0	0	0
1	14	1973	6.7	1	0	7.1	7.4	0	9.6	30.5	0.3	0	8.9	0	0	0	0	0	0	0.2	0.4	0	0	0	0	0
1	15	1973	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	16	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0.3
1	17	1973	0	0	0	0	0	0	0	0	9	13.3	0	0	7	31.8	47	0	0	42.6	0	0	0	0	0	0.6
1	18	1973	20	17.4	0	86.4	0	17.4	37.7	15.2	61	37.8	25.7	0	13	21.4	3.9	6.7	3.2	37.8	14.3	0	0	0	0	0.2
1	19	1973	0	18.5	0	4.2	18.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	1973	0	0	18.4	3.1	7.7	0	0	20	0	0	12.6	0	0	0	0	0	0	0	0	0	0	0	0	2
1	21	1973	0	0	20.5	0	1.2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0.4	0	6	0	3
1	22	1973	0	0	0	0	0	0	0	0	58	40.3	0	0	0	0.1	4.6	0	1.1	9.8	26	0.1	0.3	0	2.8	0.8
1	23	1973	7.2	0	0	28.2	3.6	0	0.3	13	22.6	27.6	40.4	0	0	0.1	2.4	0	0	0	1	0	0	4	0	1.6
1	24	1973	3.4	0	12.4	3.1	3	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	3.6
1	25	1973	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3
1	26	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	27	1973	0	0	1.5	0	10.2	0	2	7.7	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	28	1973	33.4	0	24.8	19.8	8.6	1.5	0	9.1	1.5	1.5	12.7	0	4	0	0	0	0	0	0	45.7	1.3	0	0	0
1	29	1973	0	0	18.3	174.5	27.6	0	0	0	0	4.4	0	0	0	0	0	0	2.8	0	0.2	0	3.8	0	0	1.2
1	30	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.5	0	28.6	6	0	4.8	0	0.1
1	31	1973	0.7	0	0	0	0	13	0	0	50	8.4	1.5	0	2.2	13	12	9.8	3.5	51	14.8	0	0	0	0	0
2	1	1973	8	0	0	0	0	0	0	0	3.5	6.6	0	0	0	8.5	0.3	1.2	280.9	11	4.5	22.6	0	45.5	0	0
2	2	1973	0	0	0	0	0	25.4	42.3	0	37.5	38.2	2.9	0	2.9	17.2	33.2	81.2	28.7	16.6	3	9.2	0	41.6	0	0
2	3	1973	19	0.3	0	21	0.9	12.6	0	8.8	0	0	2.2	0	0	0	0	0	0.7	0	1.3	0	0	0.2	0	0
2	4	1973	5.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	1973	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7
2	7	1973	0	0	0	0	0	7	0	0	66	62.2	26	0	0	16.5	8.6	0	0	0	0	0	0	0	0.5	8.3
2	8	1973	0	0	0	0	0	1.3	0.4	88	35.5	23.7	102.9	0	0	2.3	5.7	0.4	11.4	0	0	0	0.3	0	1	1.5
2	9	1973	48	0	0	0	0	0	19.8	55.5	10.5	5.7	129.8	0	0	4.4	7.4	0.8	0	12.7	1.7	0	0	0	0	0
2	10	1973	1.8	1	0	91.6	47.5	0	6.5	18.1	49.1	37.9	40.9	0	0	8	19.7	2.1	0	0	0.4	0	0	0	0	0
2	11	1973	0	1.7	27.3	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1
2	12	1973	0	7	61.5	0.2	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	13	1973	38.6	15.7	9.3	16	1.5	2.4	0	0	0.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2	14	1973	14.2	0.3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	15	1973	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4
2	16	1973	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4
2	17	1973	2.4	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0
2	18	1973	16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3
2	19	1973	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	1.1	0	6.9	0	0	3.4	0.2	19.8	0	0
2	20	1973	0	0	0	0	0	0	22.5	40	41.9	30.3	35	0	0	53.2	69.2	2.6	0.3	46.3	22.4	0	0	0	0	0
2	21	1973	0	0	0	5	6.8	0	0	12.9	0.6	0	18.5	0	0	0	0	0	0	0	0	0	0	0	1	0
2	22	1973	0	0	0	0	0	0	0	52	7	9.1	62.4	0	2	68.2	46.3	26.5	151.7	33.5	3.4	19.2	0.1	33.1	0	0.1
2	23	1973	10	0	0	0	0	0	13.4	0	78	61.8	0	0	14.1	71.7	145	11.6	28.3	26.5	56.7	16.8	0	19.1	0	0
2	24	1973	7.6	0	0	0	35.9	0	1.3	0	0.3	0.3	0	0	0	0	1.3	0	0.6	0.3	6.8	0	0	0	0	0
2	25	1973	0.3	0.3	5	0.3	0	0	0	0	0	0	9.7	0	0	0	0	0	0	0	0	0	0	0	0	0
2	26	1973	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	27	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	0
2	28	1973	1.2	0	0	0	1.2	0	28.6	0	84.1	105.9	2.6	0	0	0.4	25.5	60.5	49.3	0	0	28	0	10.7	0	0
3	1	1973	0	0	2.3	0	7	0	0.7	4	10.1	60.5	1	0	0	43.6	7.7	0.5	8.2	35.8	30	0	0	0	0	0
3	2	1973	0	0	3.5	0.5	0	0	1.8	0	82.1	9	0	0	12.3	0.2	0	0	14.4	0	0	2.2	0	2.2	0	0
3	3	1973	44.4	0	0	22.5	40.3	11	104.7	12	1.1	0.8	6	6.6	0	0	0	0	0	0	0	0	2	0	0	0
3	4	1973	10.7	22.6	0	24.9	0	1.5	0	0	0	0	0	20.2	6	0	0	0	0	0	0	0	6.1	0	2.7	0
3	5	1973	2.5	0	0	0	0	0	0.2	0	0	0	0	2.1	0	0	0	0	0.2	0	0	9.1	13.6	0	1.2	0
3	6	1973	1.2	0.2	0	0	0	15.8	21.8	0	6.5	3.5	0	13	3	0	0	3.6	0	0	0	0.7	0	3.1	0	0
3	7	1973	69.7	11.2	38.5	89.3	26.3	10.7	8.5	3	2.8	2	0.6	2.2	44.9	8.8	0	36.9	2.8	0.3	0	0	0	0	0	0
3	8	1973	0.4	0	0.5	0	0.3	9.1	0	0	0.6	0	0	0	0	0	0	0	0.3	0	0.5	0	0	1.7	0	0
3	9	1973	7.1	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
3	10	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	11	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4	0	0	0
3	12	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	15.7	2.3	35.1	1.2	4.4
3	13	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	11.3	36	0	0	0	0	5.7	0
3	14	1973	0	0	0	0	0	4.5	13.3	0	42.2	22.3	0	0	0	19.6	11	10.9	0.4	32.9	16.2	0	0	0	0	0
3	15	1973	0	0	0	0	0	7.2	24.9	0	1.5	0	3.5	2.5	54	0	0	16.7	0.5	0	0	10.7	13.3	0	0	0
3	16	1973	3.3	0	0	22.7	0	3.4	93.5	0	75.5	105.9	0	24.8	37.2	42.8	11.2	34.8	88.4	74.5	2.8	31.1	0	0	0	0.7
3	17	1973	0	24.9	0	62.4	54	0	0	39	1.3	15.4	11	18	19	0	3	11.8	7.1	0.3	0	2.8	0	0	0.4	0
3	18	1973	0	1.2	12.5	10.8	44.6	0	0	1	0	0	0.1	0	7.9	0	0.2	0	4.6	6.3	0	0	0	0	0	0
3	19	1973	0	0	35.5	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	20	1973	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3.8	0	0	0	16	0.8	0	0	0
3	21	1973	0.4	17.6	0	0	0	0	0	0	16.4	24.3	0	0	0	0.7	0	0	0	20.7	0	0	0	0	0	0
3	22	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	23	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
3	24	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2	0	33	0	0
3	25	1973	16.7	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0.2	10.7	0.6	0	5.9	0	10.7	0	0
3	26	1973	20.9	0	0	0	0	0	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	27	1973	0.9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	28	1973	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9
3	29	1973	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3	30	1973	0	0	3.5	0	0	0	0	0	0	0	0	3.2	0	0	0	0	17.7	0	0	0.5	0	1.4	0	0
3	31	1973	0	0	0	0	0	0	0	0	6	13.1	0	0	37	69.5	5.7	8.3	5.1	22.9	10.8	0	0	0	0	0
4	1	1973	1.4	0	0	0	0	0	11.7	0	2.4	2.8	0	0	0.4	26.5	10.7	1.6	0	1.3	3.8	0	0	0	0	0
4	2	1973	0	0	0	0	0	0	2.6	0	16.7	2.1	0	0	0.5	2.5	0	5	2.4	25.7	24.4	3.2	0	0	0	0
4	3	1973	2.5	0	0	0	0	0	3.1	0	12.3	31.4	0	0	0	9.1	20.2	0	0	0	0	0	0	0	0	0
4	4	1973	21.9	35.6	0	68	66.5	4.5	53.9	25	43.6	57.3	60.5	0	0	0	12.1	0	0	0	0	0	0	0	0	0
4	5	1973	0	0	0	6	11.5	0	10.8	13.2	11.7	30.3	58.8	0	4	9.1	20.2	0.2	0	2.5	5.7	0.8	0	0	0	2.5
4	6	1973	0	0	0	41	4	0	0	27	0.4	0.4	44.6	0	0	4.5	30.4	0	0.3	0	67.1	0	0	0	0	0
4	7	1973	0	18.2	10.5	15	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8
4	8	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
4	9	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1
4	10	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1	0
4	11	1973	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	12	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0.7	0	0	0	0	0
4	13	1973	0	0	0	0	0	0	1.6	0	20	20.3	0	0	0	5.3	0	2.3	0	0	0	0	0	0	0	0
4	14	1973	0.6	0	0	35	0	1.4	57.3	18	49.6	52.7	25	11.6	31.8	34.5	29.7	50.7	2.6	23.8	23	1.5	0	0.8	0	0.7
4	15	1973	4	17	0	2.2	19.7	0.8	0.6	19.2	0	0.4	2.7	0	1.3	0	1	0.4	0	0.2	4.6	0	0	0	0	0
4	16	1973	0	17.6	0	0.9	0.8	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	17	1973	0	5.9	110.5	39.2	18	0	30.3	23.8	0	0	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0
4	18	1973	0	0	35.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	19	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8	0
4	20	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0
4	21	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.3	0.8	0
4	22	1973	0	0	0	0	0	0	59.8	3	22.1	22.9	12.8	0	0	0	0.4	0	0	0	0	0	2.8	0	3	0
4	23	1973	0	0	0	0	0	0	45.1	53.6	1.9	2.2	34.5	0	13.3	0	0	2.4	24.7	2.2	0.9	25.9	63.5	0	18.7	0
4	24	1973	0	0	0	2.4	0	0	23	88	6.4	12.2	121.3	0	2	1.8	14.6	18.2	37.4	20.1	10.8	28	6.3	34.6	12.1	0
4	25	1973	0	32.7	43.5	1.5	26.1	0	0	13	0	0.3	6.8	0	0	0	1	0	0	0	0	0	0	42.4	0	0
4	26	1973	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	2	0
4	27	1973	0	0	0	0	0	0	2.7	0.3	9.4	5.5	14.6	0	0	0	6.8	0.4	0	3.5	1.7	0	0	0	0	0
4	28	1973	0	7.8	0	22.3	8.1	1.8	0	30	0	0	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0
4	29	1973	0.3	0.8	21.8	2.2	16.7	0	0	8.1	0	0	0.5	0	0	0	0	0	2.8	0	0	0	0	0	0	0
4	30	1973	0	14.1	0	16.8	0.4	0	0	43	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	1973	0	27.9	16.3	35.4	124.7	27.4	0	40.6	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2	1973	0.7	1.2	76.5	0	1.2	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	3	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7
5	4	1973	0	0	8.2	0	16.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	5	1973	0	0	1	4.5	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	1973	0	0	7.5	6.2	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	7	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8	2.9	0	0	0	0	0	0	0
5	8	1973	0	5	0.3	1	0	0	0	0	7.8	0.7	0	0	0	1.3	5	3.7	4.6	28	9.8	0	0	2.4	0	0.4
5	9	1973	0	0	27.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	10	1973	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	11	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	12	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	13	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	14	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	15	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5	16	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0
5	17	1973	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
5	18	1973	0	0	0	2	9.3	0	0	6.7	0.2	0	6.7	0	0	0	0.2	0	0.4	1.7	0	0	0	0	3.8	0
5	19	1973	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	2.7	0	0	0.2	0	0	0	1.3	5	0
5	20	1973	0	0	67.2	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0.2	0	0
5	21	1973	0	0	29	0	0	0	0	0	0.3	0	0	0	0	0.4	0	0	0	0	0	0	0.2	0	0	0
5	22	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0.5	1.8	2.1	0
5	23	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	3.7	2.3	0	0	0	0	0
5	24	1973	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
5	25	1973	0	0	3	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.4	0
5	26	1973	0	0	2	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0.3	0	0	25	7	0
5	27	1973	0	0	0	2.8	0	0	0	0	0.3	0.3	1	0	0	0	0.1	0	0.2	0	4.5	0	0	0	8.4	2
5	28	1973	0	1.7	0	34.3	42.8	0	1	52.5	1.4	2.3	73.5	0	0	2.9	0.6	0	0.6	0	0.2	0	0	0	26	0
5	29	1973	0	2.3	10	14.1	23.2	0	1.6	0	4.7	2.3	0	0	0	0	0.4	0	0.3	0.5	0.4	0	0	0	2.2	0
5	30	1973	0	12.7	0	10.9	2.2	0	0.9	0	0.6	0.7	0	0	0	0	0	0	0.1	0	0	0	0	0	0	1
5	31	1973	0.6	0.7	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2	0
6	1	1973	0.3	72.1	0	15	0	0	0.2	1	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
6	2	1973	1.6	1.3	24.9	40.3	2.4	0	0.7	5.8	0	0	2.7	0	0	0	0.1	0	0	0	0	0	0.1	0	25.5	0
6	3	1973	0	1	0	0.7	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6	0
6	4	1973	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0
6	5	1973	0	2.2	1	32	4.5	0	0	42	0	0	18.4	1.5	4.6	0	0	2.7	2.4	0	0	7.1	1.9	0	0	0
6	6	1973	0	0	0	0.4	15.1	0.2	3	1.7	0	0	0	0.2	17.6	0.8	0.1	15.1	2.8	1.7	0.4	43.4	0.4	0	0	0.7
6	7	1973	0	12.5	0	21.5	3.5	0	82.6	29	45.9	35.4	12.5	0.2	9.9	50.7	70	51.4	69.2	41.7	45.1	13.8	0	16	0	0
6	8	1973	0	0.3	19	6	19.8	0	28.3	1.8	44.4	30.3	13.2	0	0.6	34.2	2	4.7	24.3	51.1	8.8	0	0	14.2	0	0
6	9	1973	0	0	0	0	0	0	0	3	0	0	0.5	0	0	0.2	0.7	0	0	0.3	0.2	0	0	0.7	2.4	2.5
6	10	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	8.3
6	11	1973	0	0	0	0	0	0	2.5	10	3.4	4.4	37.3	0	0	22.7	20	2.4	3.9	9.7	16.6	0	0	0	0	0
6	12	1973	0	1.2	13.5	0.2	10.6	0	0	23	0.3	0.1	5.5	0	0	3.5	0.4	0	0	1.2	15.6	0	0	0	0	0
6	13	1973	0	0	13.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5
6	14	1973	0	0.4	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3
6	15	1973	0	0	0	0	0	0	0.3	0	2.3	8.3	0	0	0	5.3	1.2	0	4.4	4.3	22.8	0	0	0	1	6.8
6	16	1973	0	0	0	0	0	0	0	5.8	0	0.5	4.2	0	0	0	16.4	0	0	0	3	0	0	0	1	18.1
6	17	1973	0	0	10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0
6	18	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6
6	19	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3	9
6	20	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	9
6	21	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.4	1	9
6	22	1973	0	0	0	0	1.2	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0
6	23	1973	0	0	10	0.4	1.2	0.3	7.5	7.7	6.4	4.7	14.6	0	0	0	0.3	0	0	0	0	2.9	0.1	1	0	0
6	24	1973	0	0	7.5	0.2	1.6	0	0.2	7	6.6	9	13.7	0	0	0	3.2	0	0	0	0	0	0	0	8.7	0.5
6	25	1973	0	0	0	0	0	0.6	1.2	0	0	0.4	0	0	2.5	0.8	0.2	0	0	0.3	1.8	0	0	0	8.4	0
6	26	1973	0	0	2	0	0.5	0	0.3	0	0	0	1	0	0	0	0.4	0	0	0	0	0	0.2	1.6	6.1	0
6	27	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.3	8	0	0.1	3	6.5	0
6	28	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8	2
6	29	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	27.8	1	0
6	30	1973	0	7	3.5	0	47.4	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0
7	1	1973	0	0	8.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.2	0
7	3	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.2	0
7	4	1973	0	0	0	18.6	0.2	0	0.5	0.3	0	0	12.9	0	0	0.1	0	0	0	0	0	0	0.4	0	0	0
7	5	1973	0	2.5	0	20.2	4.2	0	5.6	5	5.6	5.4	16.9	0	0	4.8	0	6.5	3	2.6	0	0	2.7	0	0	0
7	6	1973	0	0	0	7.8	0	0	0.8	56.5	2.4	3.1	55.2	0	0	3.9	5.5	0.7	16.7	16.1	21	0	1.1	1	0	0.2
7	7	1973	0	0	0	0	0	0	0.1	3	0.6	12.6	3.7	0	0	0	21.3	0	0.8	0	0.4	0	0	0	0	0.9
7	8	1973	0	0	0	0	0	0	0.5	0	0.2	1.2	0	0	0	1.2	6.6	0	0.8	1.3	2.6	1.4	2	0	0	1.4
7	9	1973	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	4.6
7	10	1973	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.8	0	9.1
7	11	1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.3	0.2	0	1.1	51.6	2.4	0	0	0	3.9
7	12	1973	0	0	0	0	0	0	0.4	0	0.3	0	0	0	0	0.6	0.4	0	0	0	0.8	0	0	0.3	0	0.1
7	13	1973	0	5	0	19.8	12.2	0.6	0	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	14	1973	0	2.5	0	2.9	24.8	0	0	16	0	0	2.3	0	0	0	0	0	0	0	0	0	10.2	0	2.7	0
7	15	1973	0	3.4	2.7	4.1	7.6	0	1.9	37	23.9	11.4	26.8	4.8	23.8	27.6	20.3	18.9	3.3	5.3	0.2	2.5	5.3	0.7	2	0
7	16	1973	0.1	0	3.3	0	11.4	0	0	1	7.4	1.7	0.6	2.5	5.6	16.3	15.4	3.8	11.1	9.5	30.5	0	0.2	2.2	0	0
7	17	1973	0.3	0	0	0	0.3	0	0	0	0	0	0	4.6	4.6	0	0	0	0.4	0	0	0	0.1	7.7	2.4	0
7	18	1973	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	6.3	0
7	19	1973	0	0	7.4	3	12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	4.8	0	1.9	0.1
